type,amount,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
TRANSFER,86070.17,0,0,0,1
CASH_OUT,181,0,21182,0,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,10539.37,0,0,0,1
TRANSFER,20128,0,0,0,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
TRANSFER,181,0,0,0,1
CASH_OUT,22877,0,0,22877,1
TRANSFER,10539.37,0,0,0,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,86070.17,0,0,86070.17,1
TRANSFER,18627.02,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,1277212.77,0,0,0,1
TRANSFER,22877,0,0,0,1
TRANSFER,2806,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,963532.14,0,0,0,1
CASH_OUT,2806,0,26202,0,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,416001.33,0,102,9291619.62,1
TRANSFER,10539.37,0,0,0,1
CASH_OUT,120074.73,0,0,120074.73,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,181,0,21182,0,1
TRANSFER,20128,0,0,0,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,2806,0,26202,0,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,10539.37,0,0,10539.37,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,2806,0,26202,0,1
TRANSFER,22877,0,0,0,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
TRANSFER,20128,0,0,0,1
TRANSFER,86070.17,0,0,0,1
CASH_OUT,35063.63,0,31140,7550.03,1
CASH_OUT,2806,0,26202,0,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,1096187.24,0,0,1096187.24,1
CASH_OUT,120074.73,0,0,120074.73,1
TRANSFER,169941.73,0,0,0,1
TRANSFER,86070.17,0,0,0,1
TRANSFER,120074.73,0,0,0,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,35063.63,0,31140,7550.03,1
CASH_OUT,416001.33,0,102,9291619.62,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,35063.63,0,31140,7550.03,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,120074.73,0,0,0,1
CASH_OUT,13707.11,0,0,13707.11,1
TRANSFER,1.00E+07,2930418.44,0,0,1
TRANSFER,22877,0,0,0,1
TRANSFER,1.00E+07,2930418.44,0,0,1
TRANSFER,963532.14,0,0,0,1
TRANSFER,20128,0,0,0,1
TRANSFER,2806,0,0,0,1
CASH_OUT,132842.64,0,0,132842.64,1
TRANSFER,13707.11,0,0,0,1
TRANSFER,963532.14,0,0,0,1
CASH_OUT,416001.33,0,102,9291619.62,1
CASH_OUT,10539.37,0,0,10539.37,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,1096187.24,0,0,1096187.24,1
CASH_OUT,22877,0,0,22877,1
CASH_OUT,22877,0,0,22877,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
TRANSFER,120074.73,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,181,0,21182,0,1
CASH_OUT,10539.37,0,0,10539.37,1
TRANSFER,18627.02,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
TRANSFER,963532.14,0,0,0,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
CASH_OUT,13707.11,0,0,13707.11,1
TRANSFER,181,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
CASH_OUT,10539.37,0,0,10539.37,1
TRANSFER,1.00E+07,2930418.44,0,0,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,120074.73,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,10539.37,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,132842.64,0,0,132842.64,1
CASH_OUT,132842.64,0,0,132842.64,1
TRANSFER,22877,0,0,0,1
TRANSFER,10539.37,0,0,0,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
TRANSFER,120074.73,0,0,0,1
CASH_OUT,1096187.24,0,0,1096187.24,1
TRANSFER,10539.37,0,0,0,1
TRANSFER,1.00E+07,2930418.44,0,0,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,13707.11,0,0,13707.11,1
TRANSFER,963532.14,0,0,0,1
TRANSFER,1277212.77,0,0,0,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,181,0,21182,0,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,13707.11,0,0,0,1
CASH_OUT,22877,0,0,22877,1
TRANSFER,169941.73,0,0,0,1
TRANSFER,1.00E+07,2930418.44,0,0,1
TRANSFER,86070.17,0,0,0,1
CASH_OUT,132842.64,0,0,132842.64,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,10539.37,0,0,10539.37,1
TRANSFER,22877,0,0,0,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,416001.33,0,102,9291619.62,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,10539.37,0,0,0,1
TRANSFER,120074.73,0,0,0,1
CASH_OUT,22877,0,0,22877,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,235238.66,0,0,235238.66,1
TRANSFER,181,0,0,0,1
TRANSFER,18627.02,0,0,0,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,86070.17,0,0,86070.17,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
CASH_OUT,35063.63,0,31140,7550.03,1
CASH_OUT,35063.63,0,31140,7550.03,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
CASH_OUT,132842.64,0,0,132842.64,1
CASH_OUT,181,0,21182,0,1
TRANSFER,169941.73,0,0,0,1
TRANSFER,22877,0,0,0,1
CASH_OUT,181,0,21182,0,1
CASH_OUT,1096187.24,0,0,1096187.24,1
TRANSFER,20128,0,0,0,1
CASH_OUT,132842.64,0,0,132842.64,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,10539.37,0,0,10539.37,1
TRANSFER,963532.14,0,0,0,1
TRANSFER,22877,0,0,0,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
TRANSFER,86070.17,0,0,0,1
TRANSFER,181,0,0,0,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,1096187.24,0,0,1096187.24,1
TRANSFER,86070.17,0,0,0,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,22877,0,0,22877,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
CASH_OUT,416001.33,0,102,9291619.62,1
CASH_OUT,13707.11,0,0,13707.11,1
TRANSFER,86070.17,0,0,0,1
TRANSFER,20128,0,0,0,1
TRANSFER,181,0,0,0,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,35063.63,0,31140,7550.03,1
CASH_OUT,181,0,21182,0,1
TRANSFER,120074.73,0,0,0,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,132842.64,0,0,132842.64,1
TRANSFER,13707.11,0,0,0,1
TRANSFER,963532.14,0,0,0,1
CASH_OUT,1096187.24,0,0,1096187.24,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,22877,0,0,0,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,2806,0,26202,0,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,416001.33,0,102,9291619.62,1
TRANSFER,181,0,0,0,1
TRANSFER,963532.14,0,0,0,1
TRANSFER,169941.73,0,0,0,1
TRANSFER,120074.73,0,0,0,1
CASH_OUT,1096187.24,0,0,1096187.24,1
TRANSFER,120074.73,0,0,0,1
CASH_OUT,86070.17,0,0,86070.17,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,132842.64,0,0,132842.64,1
CASH_OUT,1096187.24,0,0,1096187.24,1
CASH_OUT,35063.63,0,31140,7550.03,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,35063.63,0,31140,7550.03,1
TRANSFER,120074.73,0,0,0,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
TRANSFER,10539.37,0,0,0,1
CASH_OUT,2806,0,26202,0,1
TRANSFER,181,0,0,0,1
TRANSFER,13707.11,0,0,0,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,86070.17,0,0,0,1
CASH_OUT,2806,0,26202,0,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,181,0,21182,0,1
TRANSFER,86070.17,0,0,0,1
TRANSFER,120074.73,0,0,0,1
TRANSFER,10539.37,0,0,0,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
CASH_OUT,35063.63,0,31140,7550.03,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
TRANSFER,13707.11,0,0,0,1
TRANSFER,120074.73,0,0,0,1
TRANSFER,1277212.77,0,0,0,1
TRANSFER,181,0,0,0,1
TRANSFER,963532.14,0,0,0,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
TRANSFER,20128,0,0,0,1
TRANSFER,22877,0,0,0,1
CASH_OUT,181,0,21182,0,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,22877,0,0,22877,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
TRANSFER,86070.17,0,0,0,1
CASH_OUT,416001.33,0,102,9291619.62,1
CASH_OUT,416001.33,0,102,9291619.62,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,22877,0,0,22877,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
CASH_OUT,1096187.24,0,0,1096187.24,1
CASH_OUT,1096187.24,0,0,1096187.24,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
CASH_OUT,132842.64,0,0,132842.64,1
TRANSFER,18627.02,0,0,0,1
TRANSFER,10539.37,0,0,0,1
CASH_OUT,181,0,21182,0,1
CASH_OUT,416001.33,0,102,9291619.62,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
CASH_OUT,1096187.24,0,0,1096187.24,1
CASH_OUT,132842.64,0,0,132842.64,1
CASH_OUT,1096187.24,0,0,1096187.24,1
TRANSFER,1.00E+07,2930418.44,0,0,1
CASH_OUT,86070.17,0,0,86070.17,1
TRANSFER,1277212.77,0,0,0,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
CASH_OUT,132842.64,0,0,132842.64,1
CASH_OUT,2806,0,26202,0,1
TRANSFER,181,0,0,0,1
TRANSFER,20128,0,0,0,1
TRANSFER,963532.14,0,0,0,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
CASH_OUT,2806,0,26202,0,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
CASH_OUT,181,0,21182,0,1
TRANSFER,1277212.77,0,0,0,1
TRANSFER,20128,0,0,0,1
CASH_OUT,10539.37,0,0,10539.37,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,132842.64,0,0,132842.64,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
TRANSFER,20128,0,0,0,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
CASH_OUT,22877,0,0,22877,1
TRANSFER,1.00E+07,2930418.44,0,0,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,416001.33,0,102,9291619.62,1
TRANSFER,2806,0,0,0,1
CASH_OUT,2806,0,26202,0,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
TRANSFER,120074.73,0,0,0,1
CASH_OUT,181,0,21182,0,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
TRANSFER,1277212.77,0,0,0,1
TRANSFER,1.00E+07,2930418.44,0,0,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,2806,0,26202,0,1
TRANSFER,10539.37,0,0,0,1
TRANSFER,2806,0,0,0,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,13707.11,0,0,13707.11,1
TRANSFER,13707.11,0,0,0,1
CASH_OUT,235238.66,0,0,235238.66,1
TRANSFER,120074.73,0,0,0,1
TRANSFER,20128,0,0,0,1
TRANSFER,2806,0,0,0,1
CASH_OUT,13707.11,0,0,13707.11,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,2806,0,0,0,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
CASH_OUT,235238.66,0,0,235238.66,1
TRANSFER,120074.73,0,0,0,1
CASH_OUT,1096187.24,0,0,1096187.24,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
CASH_OUT,10539.37,0,0,10539.37,1
CASH_OUT,2806,0,26202,0,1
CASH_OUT,2806,0,26202,0,1
CASH_OUT,10539.37,0,0,10539.37,1
CASH_OUT,235238.66,0,0,235238.66,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,416001.33,0,102,9291619.62,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,1096187.24,0,0,1096187.24,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,35063.63,0,31140,7550.03,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,86070.17,0,0,86070.17,1
TRANSFER,20128,0,0,0,1
CASH_OUT,35063.63,0,31140,7550.03,1
CASH_OUT,13707.11,0,0,13707.11,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,20128,0,0,0,1
TRANSFER,181,0,0,0,1
CASH_OUT,416001.33,0,102,9291619.62,1
TRANSFER,1277212.77,0,0,0,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,22877,0,0,22877,1
CASH_OUT,10539.37,0,0,10539.37,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
CASH_OUT,132842.64,0,0,132842.64,1
TRANSFER,963532.14,0,0,0,1
CASH_OUT,416001.33,0,102,9291619.62,1
CASH_OUT,35063.63,0,31140,7550.03,1
TRANSFER,1.00E+07,2930418.44,0,0,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
CASH_OUT,10539.37,0,0,10539.37,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
TRANSFER,20128,0,0,0,1
TRANSFER,22877,0,0,0,1
CASH_OUT,1096187.24,0,0,1096187.24,1
CASH_OUT,235238.66,0,0,235238.66,1
TRANSFER,120074.73,0,0,0,1
TRANSFER,86070.17,0,0,0,1
CASH_OUT,10539.37,0,0,10539.37,1
TRANSFER,86070.17,0,0,0,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,416001.33,0,102,9291619.62,1
CASH_OUT,10539.37,0,0,10539.37,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,2806,0,26202,0,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,22877,0,0,22877,1
CASH_OUT,86070.17,0,0,86070.17,1
TRANSFER,181,0,0,0,1
CASH_OUT,22877,0,0,22877,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
TRANSFER,181,0,0,0,1
CASH_OUT,132842.64,0,0,132842.64,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
CASH_OUT,10539.37,0,0,10539.37,1
TRANSFER,86070.17,0,0,0,1
TRANSFER,20128,0,0,0,1
TRANSFER,18627.02,0,0,0,1
TRANSFER,86070.17,0,0,0,1
CASH_OUT,22877,0,0,22877,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,416001.33,0,102,9291619.62,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
TRANSFER,169941.73,0,0,0,1
TRANSFER,169941.73,0,0,0,1
TRANSFER,181,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,35063.63,0,31140,7550.03,1
CASH_OUT,235238.66,0,0,235238.66,1
TRANSFER,181,0,0,0,1
TRANSFER,963532.14,0,0,0,1
TRANSFER,1.00E+07,2930418.44,0,0,1
TRANSFER,86070.17,0,0,0,1
TRANSFER,1277212.77,0,0,0,1
TRANSFER,20128,0,0,0,1
CASH_OUT,13707.11,0,0,13707.11,1
TRANSFER,20128,0,0,0,1
CASH_OUT,181,0,21182,0,1
TRANSFER,963532.14,0,0,0,1
TRANSFER,1.00E+07,2930418.44,0,0,1
CASH_OUT,132842.64,0,0,132842.64,1
CASH_OUT,132842.64,0,0,132842.64,1
TRANSFER,1.00E+07,2930418.44,0,0,1
TRANSFER,22877,0,0,0,1
CASH_OUT,22877,0,0,22877,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,86070.17,0,0,0,1
CASH_OUT,181,0,21182,0,1
TRANSFER,86070.17,0,0,0,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,132842.64,0,0,132842.64,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,132842.64,0,0,132842.64,1
CASH_OUT,181,0,21182,0,1
TRANSFER,2806,0,0,0,1
CASH_OUT,416001.33,0,102,9291619.62,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
CASH_OUT,235238.66,0,0,235238.66,1
TRANSFER,181,0,0,0,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,1096187.24,0,0,1096187.24,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,1096187.24,0,0,1096187.24,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,181,0,21182,0,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,181,0,0,0,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,416001.33,0,102,9291619.62,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,2806,0,26202,0,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
TRANSFER,20128,0,0,0,1
TRANSFER,120074.73,0,0,0,1
CASH_OUT,35063.63,0,31140,7550.03,1
CASH_OUT,120074.73,0,0,120074.73,1
TRANSFER,1.00E+07,2930418.44,0,0,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,86070.17,0,0,86070.17,1
TRANSFER,120074.73,0,0,0,1
CASH_OUT,132842.64,0,0,132842.64,1
TRANSFER,1.00E+07,2930418.44,0,0,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,132842.64,0,0,132842.64,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
TRANSFER,1277212.77,0,0,0,1
TRANSFER,86070.17,0,0,0,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,10539.37,0,0,10539.37,1
TRANSFER,2806,0,0,0,1
TRANSFER,22877,0,0,0,1
TRANSFER,2806,0,0,0,1
TRANSFER,1.00E+07,2930418.44,0,0,1
CASH_OUT,13707.11,0,0,13707.11,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,416001.33,0,102,9291619.62,1
TRANSFER,20128,0,0,0,1
CASH_OUT,181,0,21182,0,1
TRANSFER,1.00E+07,2930418.44,0,0,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
CASH_OUT,10539.37,0,0,10539.37,1
CASH_OUT,1096187.24,0,0,1096187.24,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,235238.66,0,0,235238.66,1
TRANSFER,1096187.24,0,0,0,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
CASH_OUT,10539.37,0,0,10539.37,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,2806,0,0,0,1
TRANSFER,22877,0,0,0,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
TRANSFER,1277212.77,0,0,0,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,22877,0,0,22877,1
TRANSFER,169941.73,0,0,0,1
TRANSFER,13707.11,0,0,0,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,1096187.24,0,0,1096187.24,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,22877,0,0,22877,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,86070.17,0,0,86070.17,1
TRANSFER,22877,0,0,0,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
CASH_OUT,2806,0,26202,0,1
TRANSFER,13707.11,0,0,0,1
TRANSFER,22877,0,0,0,1
CASH_OUT,416001.33,0,102,9291619.62,1
CASH_OUT,10539.37,0,0,10539.37,1
CASH_OUT,22877,0,0,22877,1
CASH_OUT,10539.37,0,0,10539.37,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,10539.37,0,0,10539.37,1
TRANSFER,1277212.77,0,0,0,1
TRANSFER,2806,0,0,0,1
CASH_OUT,35063.63,0,31140,7550.03,1
TRANSFER,2806,0,0,0,1
CASH_OUT,181,0,21182,0,1
TRANSFER,1.00E+07,2930418.44,0,0,1
CASH_OUT,235238.66,0,0,235238.66,1
TRANSFER,13707.11,0,0,0,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,22877,0,0,22877,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
TRANSFER,963532.14,0,0,0,1
TRANSFER,2806,0,0,0,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,963532.14,0,0,0,1
CASH_OUT,35063.63,0,31140,7550.03,1
CASH_OUT,2806,0,26202,0,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,14949.84,0,18161.79,33111.63,1
CASH_OUT,120074.73,0,0,120074.73,1
TRANSFER,1277212.77,0,0,0,1
TRANSFER,13707.11,0,0,0,1
CASH_OUT,132842.64,0,0,132842.64,1
CASH_OUT,10539.37,0,0,10539.37,1
CASH_OUT,1096187.24,0,0,1096187.24,1
CASH_OUT,86070.17,0,0,86070.17,1
TRANSFER,1.00E+07,2930418.44,0,0,1
TRANSFER,120074.73,0,0,0,1
TRANSFER,2806,0,0,0,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,963532.14,0,132382.57,1095914.71,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,1096187.24,0,0,1096187.24,1
CASH_OUT,2930418.44,0,3616012.1,6963508.84,1
TRANSFER,18627.02,0,0,0,1
TRANSFER,963532.14,0,0,0,1
TRANSFER,10539.37,0,0,0,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,1096187.24,0,0,0,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
TRANSFER,1277212.77,0,0,0,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,10539.37,0,0,10539.37,1
TRANSFER,86070.17,0,0,0,1
TRANSFER,181,0,0,0,1
TRANSFER,963532.14,0,0,0,1
CASH_OUT,132842.64,0,0,132842.64,1
TRANSFER,120074.73,0,0,0,1
TRANSFER,20128,0,0,0,1
CASH_OUT,86070.17,0,0,86070.17,1
CASH_OUT,13707.11,0,0,13707.11,1
CASH_OUT,86070.17,0,0,86070.17,1
TRANSFER,13707.11,0,0,0,1
CASH_OUT,235238.66,0,0,235238.66,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,169941.73,0,0,0,1
CASH_OUT,120074.73,0,0,120074.73,1
CASH_OUT,1.00E+07,0,0,9941904.21,1
TRANSFER,963532.14,0,0,0,1
CASH_OUT,416001.33,0,102,9291619.62,1
CASH_OUT,132842.64,0,0,132842.64,1
TRANSFER,181,0,0,0,1
CASH_OUT,416001.33,0,102,9291619.62,1
CASH_OUT,181,0,21182,0,1
CASH_OUT,1096187.24,0,0,1096187.24,1
TRANSFER,18627.02,0,0,0,1
CASH_OUT,1096187.24,0,0,1096187.24,1
TRANSFER,181,0,0,0,1
CASH_OUT,18627.02,0,147251.58,165878.6,1
TRANSFER,2806,0,0,0,1
CASH_OUT,25071.46,0,9083.76,34155.22,1
